Painting ID,Painting Name,short description,long description,
19," Pablo Picasso ""La Vie"" 1903","people, possible family","The blue shading of the picture sets a tone of deep sadness, while the figures convey this with their body language.",
19," Pablo Picasso ""La Vie"" 1903",A semi nude man and woman couple and a clothed woman holding a baby with nude drawings in the background. ,All of the paintings in Picasso's blue period always make me feel rather melancholy while looking at them. I feel like this one in particular is a woman finding her husband has taken a lover whom he has used in his art. I feel the betrayal of the woman and sorry for the baby.  ,
19," Pablo Picasso ""La Vie"" 1903","A couple, unclothed, and huddling together are observed by a robed mother with sleeping child.","It feels cold.  While there should be warmth between the man and woman holding each other, the look they receive from the mother is unsettling and judging.  The faces of the couple reflect they feel judged.  I'm not sure about the drawings on the back wall, perhaps it is a history of some kind.",
19," Pablo Picasso ""La Vie"" 1903",A couple approached by a woman with child,"There is depressed and shameful air to this painting despite the appearance of several embracing couples. It's reminiscent of a cheating husband caught with his lover by his wife and infant child, or Adam and Eve's confrontation with God moments before their expulsion. ",
19," Pablo Picasso ""La Vie"" 1903","Naked woman embracing half naked man, with woman holding baby.",It makes me think about young couples that rely on their parents to take care of their kids.,
19," Pablo Picasso ""La Vie"" 1903",An adulterer faces his wife,"This image is painful.  I feel the helpless rage of the man's wife, with their new baby, as her unapologetic husband, naked with his mistress (who at least has the decency to feel shame, and look down), tells her ""Tough luck.  Deal with it.""",
19," Pablo Picasso ""La Vie"" 1903",Unfaithful Artist,I sense the anguish of a mother and wife left alone by her artist husband who has moved on with his much younger subject. ,
19," Pablo Picasso ""La Vie"" 1903",FAMILY,ADULTERY,
20," Wassily Kandinsky ""Blue mountain"" 1909",animals,human people riding on horses though out mountains,
20," Wassily Kandinsky ""Blue mountain"" 1909","human figures, animals, nature","Figures are riding horses in the country. The colors are bright and wild and inspiring. This image is comfortable and my eye keeps moving over the canvas, looking for more details. There is nothing threatening, and I want to keep looking.",
20," Wassily Kandinsky ""Blue mountain"" 1909",people riding horses,"I'd say the mood of this painting is exuberant. There are two people racing horses through the forest. I'd like to think they are pushing the horses to go as fast as they can, kicking up dirt and scaring the squirrels as they run. The leaves in the trees seem to be changing so this might be the last enjoyable ride before the snow starts to fall, and it gets too cold for racing. This painting make me feel joy kind of like when you think of a long lost memory and it brings a smile to your face.",
20," Wassily Kandinsky ""Blue mountain"" 1909",Galloping horses in Fall,"In this painting, I see horses galloping through what appears to be woods during Fall. I love the Earthy warmth that the colors bring to this painting and how they make me feel, it makes me want to transport to that scene and feel that warmth and energy. The movement of the horses also brings more life into this painting and makes it almost feel alive. ",
20," Wassily Kandinsky ""Blue mountain"" 1909",MEN ON HORSES,"TO ME IT LOOKS LIKE ARABIAN TRADERS OF THE OLD DAYS SELLING SPICES AND GOLD. IT MAKES ME FEEL SAD, BECAUSE I WISH THAT WE COULD LIVE LIKE THAT AGAIN, SHARING AND CELEBRATING OUR DIVERSITY. ",
20," Wassily Kandinsky ""Blue mountain"" 1909",3 horses,"my first impression of this image is of 3 horses running in a valley surrounded by high mountains and a river... since the colors do not depict the actual natural colors, the artist may be depicting a fantasy land",
20," Wassily Kandinsky ""Blue mountain"" 1909",abstract painting,"Very colorful and catches my eye.  I feel this abstract is of people riding horses through a valley trying to get away from something.  The colors seem to be of distress, the trees are not green but yellow and the sky is not colorful but very dim.  Another picture that makes me feel that it is a troublesome picture.",
20," Wassily Kandinsky ""Blue mountain"" 1909",Horses,I see a lively look at a procession of horsemen in front of a mountain.  The colors bring out a festive feel for me.,
20," Wassily Kandinsky ""Blue mountain"" 1909","Colorful, Abstract, humans on horses ","If it weren't so colorful I would think it was a cave drawing.  3 or 4 people are riding on horse back dressed in ""Arabian"" dress.  Because of the color, I find the piece to be uplifting.  I think the people are on a sort of mission or vacation.  ",
20," Wassily Kandinsky ""Blue mountain"" 1909",horses and riders,there are people on horseback setting off onto an adventure to another land.   The image conveys excitement through many colors.,
20," Wassily Kandinsky ""Blue mountain"" 1909",Colorful horses running,A beautiful scene of horses running in front of a mountain. It seems that this image is trying to convey the complex beauty of the natural world.,
20," Wassily Kandinsky ""Blue mountain"" 1909",Horses,"This is a vibrant scene of horses and riders that I really feel mixed about. The bright colors seem to suggest happiness, but the downcast look of the riders seems like they're being driven out of some type of homeland. ",
20," Wassily Kandinsky ""Blue mountain"" 1909",Horses running,It seems generally happy to me because of the bright colors. The horses are traveling along a wooded background with riders on their backs. It seems south American and basically a depiction of a normal event.,
20," Wassily Kandinsky ""Blue mountain"" 1909",Painting of horsemen.,The mood in the image seems to me to be a bit triumphant.  I think it shows the power of the tribe.  I am uplifted by the image.  It makes me feel somewhat joyful.,
